Date,Type,Country,Activity,Sex ,Age,Injury,Fatal (Y/N),Species,Fatality,Country_value,Sex_value
3-Sep-07,Unprovoked,USA,Swimming,M,58,"3"" laceration to left forearm",N,Spinner shark,0.0,1.0,0.0
28-Aug-07,Unprovoked,USA,Body boarding,M,15,Laceration to right heel,N,Tiger shark,0.0,1.0,0.0
28-Aug-07,Unprovoked,USA,Surfing,M,24,Lacerations to thigh & torso,N,White shark,0.0,1.0,0.0
26-Aug-07,Unprovoked,USA,Surfing,M,54,Left hand  bitten,N,Small shark,0.0,1.0,0.0
25-Aug-07,Unprovoked,USA,Surfing,M,27, 6 lacerations to left hand,N,Small shark,0.0,1.0,0.0
22-Aug-07,Provoked,USA,Diving,M,,Minor injury from captive shark PROVOKED INCIDENT,N,Sand shark,0.0,1.0,0.0
20-Aug-07,Provoked,USA,Fishing,M,,Forearm bitten by hooked shark PROVOKED INCIDENT,N,Sandtiger shark,0.0,1.0,0.0
19-Aug-07,Unprovoked,USA,Swimming,M,52,Torso bitten,N,,0.0,1.0,0.0
19-Aug-07,Unprovoked,USA,Surfing,M,16,Foot bitten,N,Medium shark,0.0,1.0,0.0
19-Aug-07,Unprovoked,USA,Playing,M,7,Right calf bitten,N,,0.0,1.0,0.0
15-Aug-07,Unprovoked,USA,Floating near boat & observing bioluminesce,M,20,Puncture wounds to torso,N,Bull shark,0.0,1.0,0.0
12-Aug-07,Unprovoked,USA,Swimming,F,15,"Minor injury, small lacerations to right foot",N,,0.0,1.0,1.0
11-Aug-07,Unprovoked,USA,Walking out of the water after surfing,M,19,"Minor injury, lacerations to left ankle & foot ",N,,0.0,1.0,0.0
9-Aug-07,Unprovoked,USA,Swimming,M,30,Lacerations to right foot,N,,0.0,1.0,0.0
9-Aug-07,Unprovoked,USA,Boogie Boarding,M,9,Lacerations to lower leg & ankle,N,,0.0,1.0,0.0
7-Aug-07,Unprovoked,USA,Jumped into the water,F,19,Lacerations to arm,N,Bull shark,0.0,1.0,1.0
29-Jul-07,Unprovoked,USA,Surfing,M,51,Minor injury to shoulder,N,,0.0,1.0,0.0
28-Jul-07,Unprovoked,USA,Surfing,M,20,"No injury, shark bit surfboard",N,,0.0,1.0,0.0
22-Jul-07,Unprovoked,USA,Surf paddling,M,,"No injury, surfboard bumped by shark for 20 minutes",N,White shark,0.0,1.0,0.0
21-Jul-07,Watercraft,USA,Kayak Fishing,M,,"No injury, kayak bitten",N,White shark,0.0,1.0,0.0
19-Jul-2007.b,Unprovoked,USA,Snorkeling,M,36,Left calf severely bitten,N,,0.0,1.0,0.0
19-Jul-2007.a,Unprovoked,AUSTRALIA,Wading,M,15,Calf bitten,N,Bronze whaler shark,0.0,2.0,0.0
18-Jul-07,Unprovoked,USA,Swimming,M,14,Right calf bitten,N,Small shark,0.0,1.0,0.0
18-Jul-07,Provoked,NORWAY,Scuba diving,M,48,PROVOKED INCIDENT           No injury. Diver touched 'dead' shark; shark bit his equipment-covered arm,N,Catshark,0.0,192.0,0.0
17-Jul-07,Unprovoked,USA,Wading,F,30,Lacerations to right thigh & left foot,N,Medium shark,0.0,1.0,1.0
10-Jul-07,Unprovoked,BAHAMAS,Spearfishing,F,48,"Lacerations to thumb, ring and pinky fingers of right hand ",N,Bull shark,0.0,6.0,1.0
5-Jul-07,Unprovoked,USA,Surfing,M,18,Right foot bitten,N,,0.0,1.0,0.0
4-Jul-07,Unprovoked,REUNION,Body boarding,M,17,Minor injuries to thigh & knee ,N,Medium shark,0.0,11.0,0.0
30-Jun-07,Provoked,USA,Removing hook from shark,M,,Lacerations to right  hand by hooked shark PROVOKED INCIDENT,N,Lemon shark,0.0,1.0,0.0
30-Jun-07,Unprovoked,USA,Swimming,F,,Hand bitten,N,,0.0,1.0,1.0
25-Jun-07,Unprovoked,USA,Surfing,M,20,6 to 8 puncture wounds to right hand,N,Small shark,0.0,1.0,0.0
24-Jun-07,Unprovoked,USA,Surfing,M,,"No injury, board damaged",N,Tiger shark,0.0,1.0,0.0
12-Jun-07,Unprovoked,USA,Swimming,F,,Right foot bitten,N,Small shark,0.0,1.0,1.0
5-Jun-07,Unprovoked,AUSTRALIA,Surfing,M,,Lacerations to leg & ankle,N,,0.0,2.0,0.0
26-May-07,Unprovoked,USA,Wading,F,,Lacerations to lower leg,N,,0.0,1.0,1.0
24-May-07,Provoked,USA,Reviving a sedated shark,F,40,Left shin bitten by captive shark PROVOKED INCIDENT,N,Blacktip shark,0.0,1.0,1.0
Reported 17-May-2007,Provoked,ENGLAND,Fishing,M,38,Bitten on the nose by a hooked shark PROVOKED INCIDENT,N,Dogfish,0.0,28.0,0.0
16-May-07,Unprovoked,AUSTRALIA,Wading,F,38,Left heel & calf bitten,N,Small shark,0.0,2.0,1.0
12-May-07,Unprovoked,AUSTRALIA,Surfing,M,19,"No injury, shark's fin caught his leg",N,Large shark,0.0,2.0,0.0
10-May-07,Unprovoked,USA,Surfing,F,21,Knee bitten,N,Medium shark,0.0,1.0,1.0
Reported 09-May-2007,Unprovoked,SEYCHELLES,Snorkeling,M,,No injury,N,White shark,0.0,61.0,0.0
7-May-07,Unprovoked,USA,Snorkeling,F,63,Right foot bitten,N,Tiger shark,0.0,1.0,1.0
7-May-07,Unprovoked,USA,Swimming,M,68,Circular bite on left thigh,N,Medium shark,0.0,1.0,0.0
4-May-07,Sea Disaster,TURKS & CAICOS,Sea Disaster,,,Some of the bodies recovered had been bitten by sharks,Y,,1.0,82.0,
7-May,Provoked,BAHAMAS,Shark tagging,F,20,Lacerations to right upper arm by captive shark PROVOKED INCIDENT,N,Lemon shark,0.0,6.0,1.0
26-Apr-07,Unprovoked,AUSTRALIA,Swimming / jumping off a jetty,F,13,Lower leg & foot injured,N,Small shark,0.0,2.0,1.0
22-Apr-07,Unprovoked,USA,Body boarding,M,12,Left foot bitten,N,Spinner shark,0.0,1.0,0.0
20-Apr-07,Unprovoked,USA,Surfing,M,24,Lacerations to left index finger & thumb ,N,Small shark,0.0,1.0,0.0
Reported      13-Apr-2007,Watercraft,USA,Fishing,,,"No injury to occupants, shark holed the transom-mounted livewell ",N,Bull shark,0.0,1.0,
9-Apr-07,Unprovoked,NEW CALEDONIA,Surfing,M,26,Left foot bitten,N,Tiger shark,0.0,10.0,0.0
1-Apr-07,Unprovoked,USA,Playing on a sandbar,M,7,Lacerations & puncture wounds to right calf,N,,0.0,1.0,0.0
31-Mar-07,Unprovoked,USA,Surfing,M,27,Lacerations to right ankle ,N,Small shark,0.0,1.0,0.0
31-Mar-07,Unprovoked,USA,,M,9,Minor cuts to right buttock & thigh,N,,0.0,1.0,0.0
22-Mar-07,Unprovoked,YEMEN,Murder,,,"FATAL,  beaten & thrown overboard by smugglers, they  were killed by sharks",Y,,1.0,60.0,
21-Mar-07,Unprovoked,USA,Surfing,M,11,Punctures & lacerations to right calf & calf,N,Medium shark,0.0,1.0,0.0
20-Mar-07,Unprovoked,AUSTRALIA,Surfing,F,42,Lacerations to 3 fingers of left hand ,N,Small shark,0.0,2.0,1.0
Reported 14-Mar-2007,Provoked,USA,Shark fishing,M,,Right hand bitten by hooked shark PROVOKED INCIDENT,N,Medium shark,0.0,1.0,0.0
12-Mar-07,Unprovoked,AUSTRALIA,Swimming,F,59,"Bruises to arm and hand, laceration to lower leg & minor injuries to foot",N,Large shark,0.0,2.0,1.0
11-Mar-07,Unprovoked,USA,Surfing,M,29,Lacerations to right forearm & hand,N,,0.0,1.0,0.0
Reported 05-Mar-2007,Provoked,NEW ZEALAND,Spearfishing,M,16,Leg bitten  by shark after he shot at it & missed  PROVOKED INCIDENT,N,Tiger shark,0.0,5.0,0.0
3-Feb-07,Unprovoked,AUSTRALIA,Boogie Boarding,M,26,Lacerations to  lower left leg & ankle ,N,,0.0,2.0,0.0
7-Feb,Unprovoked,NEW CALEDONIA,Spearfishing,M,,Survived,N,,0.0,10.0,0.0
25-Jan-07,Unprovoked,NEW CALEDONIA,Spearfishing (free diving),M,30,Leg bitten,N,Tiger shark,0.0,10.0,0.0
25-Jan-07,Watercraft,USA,Shrimping,,,"A large shark rammed boat, breaking prop shaft. No injury to occupants but boat sank several hours later",N,Large shark,0.0,1.0,
23-Jan-07,Unprovoked,AUSTRALIA,Diving,M,41,Head & torso bitten,N,White shark,0.0,2.0,0.0
14-Jan-07,Unprovoked,SOUTH AFRICA,Swimming / Body Surfing,M,24,"Presumed FATAL, body not recovered",Y,Tiger shark,1.0,3.0,0.0
9-Jan-07,Unprovoked,AUSTRALIA,Surfing,M,,"No injury, shark damaged surfboard",N,Large shark,0.0,2.0,0.0
1-Jan-07,Unprovoked,USA,Surfing,M,24,"No injury, shark removed piece of surfboard",N,Large shark,0.0,1.0,0.0
18-Dec-06,Unprovoked,AUSTRALIA,Surfing,M,25,Left leg bitten,N,Large shark,0.0,2.0,0.0
11-Dec-06,Unprovoked,NEW ZEALAND,Surfing,M,10,Foot bitten,N,Large shark,0.0,5.0,0.0
10-Dec-06,Unprovoked,USA,Surfing,M,43,"Minor injuries, surfboard bitten",N,White shark,0.0,1.0,0.0
6-Dec-06,Provoked,SOUTH AFRICA,Fishing,M,25,"Hand, thigh & calf bitten by hooked shark PROVOKED INCIDENT",N,Raggedtooth shark,0.0,3.0,0.0
2-Dec-06,Unprovoked,AUSTRALIA,Body boarding,M,15,"Right leg severed, left leg lacerated",N,White shark,0.0,2.0,0.0
25-Nov-06,Sea Disaster,PHILIPPINES,Sea Disaster,,,15 perished but shark involvement prior to death was not confirmed,Y,,1.0,12.0,
11-Nov-06,Unprovoked,USA,Swimming,M,29,Laceration to left thigh & left hand,N,Small shark,0.0,1.0,0.0
9-Nov-06,Provoked,SOUTH AFRICA,Canoeing,M,,Left arm lacerated when he grabbed shark by its tail PROVOKED INCIDENT,N,Bull shark,0.0,3.0,0.0
31-Oct-06,Unprovoked,USA,Surfing,M,22,"No injury, surfboard bitten",N,White shark,0.0,1.0,0.0
16-Oct-06,Unprovoked,USA,Fishing,M,15,Lower right leg and foot bitten,N,,0.0,1.0,0.0
10-Oct-06,Unprovoked,USA,Surfing,M,20,Left ankle bitten,N,,0.0,1.0,0.0
7-Oct-06,Unprovoked,USA,Surfing,M,,Lacerations to lower left leg,N,Small shark,0.0,1.0,0.0
5-Oct-06,Unprovoked,USA,Playing soccer in the water,M,18,Lacerations to foot,N,Small shark,0.0,1.0,0.0
6-Oct,Unprovoked,BAHAMAS,Free diving / modeling,F,26,Puncture wounds to left foot,N,,0.0,6.0,1.0
6-Oct,Unprovoked,GULF OF ADEN,Murder,,,"FATAL,  beaten & thrown overboard by smugglers, they  were killed by sharks",Y,,1.0,194.0,
29-Sep-06,Unprovoked,USA,Surfing,M,19,Big toe bitten,N,,0.0,1.0,0.0
Reported 18-Sep-2006,Provoked,USA,Diving / Kissing the shark,M,,Lacerations to upper lip    PROVOKED INCIDENT,N,Nurse shark,0.0,1.0,0.0
16-Sep-06,Unprovoked,USA,Surfing,M,16,Laceration to left thigh,N,,0.0,1.0,0.0
14-Sep-06,Unprovoked,USA,Swimming,M,55,Minor injury to left hand,N,Spinner shark,0.0,1.0,0.0
11-Sep-06,Unprovoked,USA,Surfing,M,52,Left torso grazed,N,Medium shark,0.0,1.0,0.0
3-Sep-06,Unprovoked,BRAZIL,,M,20,FATAL,Y,,1.0,7.0,0.0
3-Sep-06,Unprovoked,USA,Standing,M,33,Puncture wounds and cuts to right thigh,N,Small shark,0.0,1.0,0.0
2-Sep-06,Unprovoked,USA,Swimming,M,12 or 13,Arm bitten,N,,0.0,1.0,0.0
2-Sep-06,Unprovoked,SOUTH AFRICA,Surfing,M,37,"No injury, shark rammed surfboard",N,White shark,0.0,3.0,0.0
29-Aug-06,Unprovoked,USA,Surfing,M,23,Laceration & puncture wounds to foot,N,,0.0,1.0,0.0
29-Aug-06,Unprovoked,AUSTRALIA,Surfing,M,,"No injury, shark towed  surfer & board",N,Bronze whaler shark,0.0,2.0,0.0
27-Aug-06,Unprovoked,REUNION,Body boarding,M,27,Laceration to right calf & heel,N,,0.0,11.0,0.0
20-Aug-06,Sea Disaster,ITALY,Sea Disaster,M,,FATAL,Y,,1.0,13.0,0.0
20-Aug-06,Unprovoked,REUNION,Surfing,M,34,FATAL,Y,,1.0,11.0,0.0
15-Aug-06,Unprovoked,SOUTH AFRICA,Surfing,M,,"No injury, surfboard leash severed",N,Large shark,0.0,3.0,0.0
13-Aug-06,Unprovoked,SOUTH AFRICA,Lifesaving drill,M,24,Foot severed,N,White shark,0.0,3.0,0.0
6-Aug,Unprovoked,USA,Wading,F,59,Lacerations & punctures to left foot,N,,0.0,1.0,1.0
Early Aug-2006,Unprovoked,REUNION,Spearfishing,M,,Thigh bitten,N,Bull shark,0.0,11.0,0.0
31-Jul-06,Provoked,USA,Touching sharks,,,"Minor injuries, similar to paper cuts from the captive sharks  PROVOKED INCIDENTS",N,Catshark,0.0,1.0,
31-Jul-06,Unprovoked,USA,Surfing,M,41,Minor injury,N,White shark,0.0,1.0,0.0
29-Jul-06,Invalid,USA,Boogie Boarding,M,,"Bruises, laceration to head, spinal cord injury & neck broken at C5/C6 ",N,Mako shark,0.0,1.0,0.0
29-Jul-06,Unprovoked,USA,Surfing,M,15,Foot bitten,N,,0.0,1.0,0.0
28-Jul-06,Unprovoked,SOUTH AFRICA,Surf-skiing,M,19,"No injury, surf ski bitten",N,White shark,0.0,3.0,0.0
25-Jul-06,Unprovoked,USA,Surfing,M,14,Minor lacerations to right foot,N,,0.0,1.0,0.0
23-Jul-06,Unprovoked,USA,Surf fishing,M,,Right foot bitten,N,Bull shark,0.0,1.0,0.0
17-Jul-06,Unprovoked,USA,Standing,M,49,Left ankle & foot bitten,N,Angel shark,0.0,1.0,0.0
12-Jul-06,Unprovoked,USA,Swimming,F,21,Ankle & foot bitten,N,,0.0,1.0,1.0
10-Jul-06,Unprovoked,BRAZIL,,M,,FATAL,Y,Large shark,1.0,7.0,0.0
9-Jul-06,Unprovoked,USA,Wading,M,40,Dorsum of left foot bitten,N,,0.0,1.0,0.0
09-Jul-2006.,Unprovoked,USA,Walking,M,11,Lower leg & ankle bitten,N,,0.0,1.0,0.0
8-Jul-06,Unprovoked,USA,Body boarding,F,14,Foot bitten,N,Large shark,0.0,1.0,1.0
8-Jul-06,Unprovoked,USA,Swimming,M,13,Right calf bitten,N,,0.0,1.0,0.0
6-Jul,Unprovoked,USA,Spearfishing,F,28,Lacerations & puncture wound  to arm,N,Blacktip shark,0.0,1.0,1.0
6-Jul,Unprovoked,USA,Spearfishing,M,35,Minor injuries,N,Blacktip shark,0.0,1.0,0.0
27-Jun-06,Unprovoked,USA,Body boarding,F,9,Right calf bitten,N,,0.0,1.0,1.0
26-Jun-06,Provoked,USA,Fishing,M,,Non-swimmer pulled off pier& into the water by a hooked shark PROVOKED INCIDENT,N,,0.0,1.0,0.0
24-Jun-06,Unprovoked,BAHAMAS,Spearfishing,M,25,Right arm severely bitten,N,,0.0,6.0,0.0
20-Jun-06,Unprovoked,USA,Surfing,F,22,2-inch puncture wounds on right foot,N,Blacktip shark,0.0,1.0,1.0
18-Jun-06,Unprovoked,BRAZIL,Body boarding,M,27,Left thigh bitten FATAL,Y,,1.0,7.0,0.0
17-Jun-06,Unprovoked,USA,Scuba diving,M,43,"No injury, shark bit scuba tank boot",N,,0.0,1.0,0.0
15-Jun-06,Unprovoked,USA,Surfing,M,24,Four 1-inch puncture wounds on left foot ,N,Small shark,0.0,1.0,0.0
7-Jun-06,Unprovoked,USA,Playing,F,7,Lacerations & puncture wounds to left foot & buttocks,N,Small shark,0.0,1.0,1.0
5-Jun-06,Unprovoked,AUSTRALIA,Surfing,M,40,"No injury, knocked off surfboard",N,Large shark,0.0,2.0,0.0
31-May-06,Unprovoked,USA,Spearfishing,M,26,"4"" laceration to left forearm",N,Tiger shark,0.0,1.0,0.0
28-May-06,Provoked,USA,Tagging sharks,,,"No injury to occupants, boat damaged by hooked shark PROVOKED INCIDENT",N,Tiger shark,0.0,1.0,
27-May-06,Unprovoked,USA,Surfing,M,31,"No injury, shark bumped surfboard",N,,0.0,1.0,0.0
24-May-06,Provoked,USA,Spearfishing,M,15,Knee bitten after diver poked shark PROVOKED INCIDENT,N,Reef shark,0.0,1.0,0.0
21-May-06,Unprovoked,BRAZIL,Surfing,M,33,"Injuries to left thigh, calf & foot",N,,0.0,7.0,0.0
19-May-06,Unprovoked,USA,Scuba diving,F,30s,Laceration to leg,N,Tiger shark,0.0,1.0,1.0
5-May-06,Unprovoked,USA,,M,,Small lacerations to arm,N,,0.0,1.0,0.0
4-May-06,Unprovoked,USA,Swimming,F,20s,2 lacerations on lower right leg,N,,0.0,1.0,1.0
2-May-06,Provoked,AUSTRALIA,Snorkeling,M,46,Abrasion & 6 puncture wounds on chest after grabbing the shark by its tail PROVOKED INCIDENT,N,Wobbegong shark,0.0,2.0,0.0
21-Apr-06,Unprovoked,USA,Surfing,M,54,Feet bitten,N,,0.0,1.0,0.0
19-Apr-06,Unprovoked,USA,Standing,F,13,3 tiny punctures & small lacerations on right ankle,N,,0.0,1.0,1.0
13-Apr-06,Provoked,USA,Fishing,M,35,3 to 4 cm laceration on foot from hooked shark brought on board PROVOKED INCIDENT,N,Bull shark,0.0,1.0,0.0
11-Apr-06,Unprovoked,AUSTRALIA,Surfing,M,15,Minor laceration to left foot,N,Bronze whaler shark,0.0,2.0,0.0
9-Apr-06,Unprovoked,SOUTH AFRICA,Body boarding,M,15,Leg bitten,N,Raggedtooth shark,0.0,3.0,0.0
9-Apr-06,Unprovoked,BRAZIL,Swimming,M,35,Left leg bitten,N,Tiger shark,0.0,7.0,0.0
3-Apr-06,Unprovoked,USA,Wading,M,11,Minor injury to right hand & thigh,N,,0.0,1.0,0.0
Reported  28-Mar-2006,Unprovoked,SIERRA LEONE,Fishing,M,,Reportedly FATAL but few details,Y,Large shark,1.0,52.0,0.0
23-Mar-06,Unprovoked,USA,Surfing,F,28,5 puncture wounds in left calf,N,Tiger shark,0.0,1.0,1.0
18-Mar-06,Unprovoked,FIJI,Surfing,M,21,Lacerations to right hand,N,Tiger shark,0.0,9.0,0.0
15-Mar-06,Unprovoked,AUSTRALIA,Surfing,M,15,"No injury, shark nudged surfboard",N,Bronze whaler shark,0.0,2.0,0.0
27-Feb-06,Unprovoked,USA,Standing,F,15,Deep laceration to right calf,N,Medium shark,0.0,1.0,1.0
13-Feb-06,Unprovoked,AUSTRALIA,Wading,M,18,Lacerations to foot,N,,0.0,2.0,0.0
12-Feb-06,Unprovoked,AUSTRALIA,Swimming,M,,Puncture wound on arm,N,,0.0,2.0,0.0
12-Feb-06,Watercraft,AUSTRALIA,Fishing,M,,No injury to occupants; shark nudged the 5.3 m boat,N,Large shark,0.0,2.0,0.0
8-Feb-06,Unprovoked,SOUTH AFRICA,Surfing,M,15,2 bite marks on right calf,N,Raggedtooth shark,0.0,3.0,0.0
1-Feb-06,Unprovoked,TONGA,Swimming,F,24,Severe bite to right leg FATAL,Y,Tiger shark,1.0,31.0,1.0
1-Feb-06,Watercraft,USA,Kayaking,M,57,No injury to occupant; shark bumped the kayak repeatedly for 15 minutes,N,Large shark,0.0,1.0,0.0
Reported 28-Jan-2006,Watercraft,ATLANTIC OCEAN,Competing in the Woodvale Atlantic Rowing Race,M,46 & 34,No injury to occupants; shark rammed boat repeatedly,N,Large shark,0.0,33.0,0.0
25-Jan-06,Unprovoked,SOUTH AFRICA,Spearfishing,M,34,Right arm  bitten,N,,0.0,3.0,0.0
23-Jan-06,Watercraft,ATLANTIC OCEAN,Competing in the Woodvale Atlantic Rowing Race,F,"28, 23 & 30","No injury to occupants; a shark, accidentally caught in a line, threatened to rip out the transom",N,,0.0,33.0,1.0
18-Jan-06,Unprovoked,USA,Night Surfing,M,,"No injury, but 2 small nicks on wetsuit",N,,0.0,1.0,0.0
15-Jan-06,Unprovoked,AUSTRALIA,Scuba diving,M,52,Lacerations to left elbow,N,Large shark,0.0,2.0,0.0
7-Jan-06,Unprovoked,AUSTRALIA,Swimming,F,21,FATAL,Y,Bull shark,1.0,2.0,1.0
4-Jan-06,Unprovoked,USA,Surfing,M,21,3 puncture wounds in right wrist & hand,N,Small shark,0.0,1.0,0.0
1-Jan-06,Unprovoked,SOUTH AFRICA,Diving for crayfish,M,49,Lacerations to little finger,N,Small shark,0.0,3.0,0.0
24-Dec-05,Unprovoked,USA,Surfing,M,30,Lacerations to ankle & calf,N,White shark,0.0,1.0,0.0
21-Dec-05,Unprovoked,USA,Swimming,M,29,Left hand bitten,N,Tiger shark,0.0,1.0,0.0
20-Dec-05,Watercraft,ATLANTIC OCEAN,Competing in the Woodvale Atlantic Rowing Race,,,"No injury to occupants, shark rammed boat for 15 minutes",N,Large shark,0.0,33.0,
11-Dec-05,Unprovoked,AUSTRALIA,Spearfishing,M,44,Right forearm & elbow bitten,N,Whitetip reef shark,0.0,2.0,0.0
Reported 06-Dec-2005,Watercraft,AUSTRALIA,Fishing,,,"No injury to occupants, hydrofoil of outboard motor bitten ",N,White shark,0.0,2.0,
Reported 29-Nov-2005,Unprovoked,USA,Surfing,M,teen,Left foot bitten,N,,0.0,1.0,0.0
27-Nov-05,Unprovoked,USA,Surfing,M,23,Right thumb & palm lacerated,N,Small shark,0.0,1.0,0.0
25-Nov-05,Watercraft,AUSTRALIA,Fishing,,,"No injury to occupant, shark bit outboard motor",N,White shark,0.0,2.0,
25-Nov-05,Unprovoked,AUSTRALIA,Surfing,M,18,"2 lacerations on leg, each 4"" to 5"" long",N,Medium shark,0.0,2.0,0.0
25-Nov-05,Unprovoked,SOUTH AFRICA,Surfing,M,26,"Cut on finger, board bitten",N,,0.0,3.0,0.0
24-Nov-2005-,Unprovoked,NEW CALEDONIA,Spearfishing,,,Arm bitten,N,,0.0,10.0,
21-Nov-05,Unprovoked,USA,Surfing,M,30s,Left foot bitten,N,Small shark,0.0,1.0,0.0
20-Nov-05,Unprovoked,USA,Surfing,M,17,Lacerations to right thigh,N,,0.0,1.0,0.0
Reported  16-Nov-2005,Watercraft,NEW CALEDONIA,,,,"No injury to occupants, shark lifted bow of boat 3 times",N,White shark,0.0,10.0,
15-Nov-05,Provoked,SOUTH AFRICA,Fishing for sharks,M,32,Lacerations to hands & right leg when he tried to pull shark from the water PROVOKED INCIDENT,N,Raggedtooth shark,0.0,3.0,0.0
12-Nov-05,Unprovoked,USA,Surfing,M,18,Puncture wounds to right foot,N,Medium shark,0.0,1.0,0.0
2-Nov-05,Unprovoked,USA,Surfing,M,25,"No injury, board bitten",N,,0.0,1.0,0.0
2-Nov-05,Unprovoked,USA,Surfing,M,26,"No injury, board bumped",N,Large shark,0.0,1.0,0.0
29-Oct-05,Unprovoked,USA,Wading,M,15,Puncture wounds to foot,N,Small shark,0.0,1.0,0.0
25-Oct-05,Unprovoked,ST. MAARTIN,Standing,M,55,Lower right leg lacerated,N,Small shark,0.0,195.0,0.0
22-Oct-05,Unprovoked,SOUTH AFRICA,Standing / Surfing,M,20,Right foot bitten,N,Large shark,0.0,3.0,0.0
21-Oct-05,Unprovoked,USA,Surfing,M,36,No injury,N,White shark,0.0,1.0,0.0
19-Oct-05,Unprovoked,USA,Surfing,F,20,Leg bitten,N,White shark,0.0,1.0,1.0
15-Oct-05,Provoked,USA,Wading,M,15,Minor cuts to dorsum & sole of left foot when he stepped on shark PROVOKED INCIDENT,N,,0.0,1.0,0.0
13-Oct-05,Unprovoked,USA,Surfing,M,22,"No injury, surfboard bitten",N,Tiger shark,0.0,1.0,0.0
11-Oct-05,Unprovoked,GRAND CAYMAN,Scuba diving,F,57,No injury ,N,Caribbean reef shark,0.0,177.0,1.0
6-Oct-05,Unprovoked,USA,Treading water/ Surfing,M,48,Five 1-inch lacerations to left foot,N,,0.0,1.0,0.0
3-Oct-05,Unprovoked,BAHAMAS,Diving,M,35,Lacerations to right side of face,N,,0.0,6.0,0.0
1-Oct-05,Unprovoked,SOUTH AFRICA,Surf-skiing,M,52,"No injury, shark bit ski",N,White shark,0.0,3.0,0.0
Reported      27-Sep-2005,Unprovoked,AUSTRALIA,Surfing,M,28,"No injury, knocked off board",N,Tiger shark,0.0,2.0,0.0
24-Sep-05,Unprovoked,AUSTRALIA,Surfing,M,26,Lacerations to legs,N,White shark,0.0,2.0,0.0
23-Sep-05,Unprovoked,AUSTRALIA,Surfing,M,44, No injury,N,Bronze whaler shark,0.0,2.0,0.0
20-Sep-05,Unprovoked,USA,Body surfing,F,68,"Injuries to fingers, calf  & heel",N,Small shark,0.0,1.0,1.0
11-Sep-05,Unprovoked,USA,Surfing,M,18,FATAL,Y,,1.0,1.0,0.0
7-Sep-05,Unprovoked,AUSTRALIA,Standing,M,15,Left foot & ankle lacerated,N,,0.0,2.0,0.0
5-Sep-05,Unprovoked,USA,Wading,F,18,Calf severely lacerated,N,Bull shark,0.0,1.0,1.0
4-Sep-05,Unprovoked,AUSTRALIA,Surfing,M,40,Lacerations to right arm & thigh,N,White shark,0.0,2.0,0.0
2-Sep-05,Unprovoked,USA,Standing / Surfing,M,62,Right foot bitten,N,,0.0,1.0,0.0
2-Sep-05,Provoked,THAILAND,Removing shark from net,M,21,FATAL PROVOKED INCIDENT,Y,Medium shark,1.0,43.0,0.0
24-Aug-05,Unprovoked,AUSTRALIA,Scuba diving,M,23,FATAL,Y,White shark,1.0,2.0,0.0
24-Aug-05,Unprovoked,USA,Surfing,M,37,Lower right leg lacerated,N,White shark,0.0,1.0,0.0
21-Aug-05,Unprovoked,USA,Swimming,M,8,Bitten underneath left arm,N,Blacktip shark,0.0,1.0,0.0
19-Aug-05,Unprovoked,USA,Walking,M,12,Left foot bitten,N,,0.0,1.0,0.0
12-Aug-05,Unprovoked,USA,Surfing,M,16,Laceration on right wrist & crescent of puncture wounds on  forearm ,N,Medium shark,0.0,1.0,0.0
6-Aug-05,Unprovoked,USA,Swimming,M,14,Puncture wounds on left foot ,N,,0.0,1.0,0.0
27-Jul-05,Unprovoked,USA,Wading,F,13,Laceration on the back of left hand & toothmarks on wrist,N,,0.0,1.0,1.0
23-Jul-05,Unprovoked,USA,Surfing,M,61,"Right foot: Toes and back of foot, minor injury",N,,0.0,1.0,0.0
17-Jul-05,Provoked,CHINA,Scuba diving in aquarium tank,M,24,2 small cuts on right ear & head when he collided with the captive shark. PROVOKED INCIDENT,N,Large shark,0.0,57.0,0.0
15-Jul-05,Unprovoked,USA,Swimming,M,22,Lacerations of left forearm,N,Medium shark,0.0,1.0,0.0
13-Jul-05,Unprovoked,USA,Holding onto an inflatable boat,F,14,Left foot bitten,N,Medium shark,0.0,1.0,1.0
1-Jul-05,Unprovoked,USA,Standing,M,19,Ankle bitten,N,,0.0,1.0,0.0
27-Jun-05,Unprovoked,USA,Fishing,M,16,"Leg severely bitten, surgically amputated",N,Bull shark,0.0,1.0,0.0
25-Jun-05,Unprovoked,USA,Swimming with boogie board,F,14,"FATAL, leg bitten",Y,Medium shark,1.0,1.0,1.0
22-Jun-05,Unprovoked,VANUATU,Swimming,F,7,FATAL,Y,Large shark,1.0,36.0,1.0
20-Jun-05,Unprovoked,MEXICO,Surfing,M,,Left foot bitten,N,,0.0,8.0,0.0
16-Jun-05,Unprovoked,USA,Swimming,M,20,Foot bitten,N,,0.0,1.0,0.0
13-Jun-05,Unprovoked,SOUTH KOREA,Diving,F,38,Knee bitten,N,White shark,0.0,58.0,1.0
7-Jun-05,Unprovoked,USA,Boogie boarding,F,11,Foot lacerated,N,,0.0,1.0,1.0
4-Jun-05,Unprovoked,SOUTH AFRICA,Spearfishing (Free diving),M,22,FATAL,Y,White shark,1.0,3.0,0.0
2-Jun-05,Unprovoked,USA,Wading,M,6,Two 2-inch lacerations on right foot,N,,0.0,1.0,0.0
